271.1993057970483,271.1252936036471,271.14449183683297,271.2010725390035,271.1905089373031,52.437981689832796,227.13471318699342,182.03668346454933,227.09804134938184,230.6786644907971,230.55717518797528,26.618510327284586,230.75346482424334,204.67023776697667,45.558347242117215,14.929691254812367,223.8879261307594,182.4328215389157,184.1249826039979,185.7510896532707,201.99922145060577,229.50115724302654,98.47243718697945,209.38225013561004,62.38113436872535,1.548368607877581,1.6293674567997265,1.6294224861401796,1.6295871708102438,1.6297156176571221,1.6299259929587655,1.6299287945116756,1.6299463563919145,1.6299701974016907,1.6298761974375247,1.6299112258843211,1.6299751781976692,1.6298552403665867,1.629802507523873,1.6298635447756618,1.6298417252105777,1.6299040922903971,1.6299232286628238,1.62991940127211,1.6298823098517075,1.6298583062210987,1.6298694534785214,1.6298364290377916,1.6298315815925553,1.6299554423769127,1.6297952216966802,1.6299121167984154,1.629846944170303,1.6299277718139011,1.6299243382694097,1.6298817669735541,1.62978225464862,1.6298339217930202,1.629912397688039,1.629820957555556,1.6299015644907313,1.6298192896534023,1.6298541906381472,1.6299529750511415,1.629875068154959,1.6299793621384995,1.6298610093006312,1.6298395959489038,1.6298415292459032,1.6299196671158203,1.6298863141391677,1.6299002633152582,1.6298006244726735,1.6299032827115605,1.629944689648144,1.629977628867835,1.6299469930063732,1.6298672267583227,1.6299670080213966,1.6299826695247366
266.76510748551414,266.9808506271499,266.8712125552572,267.0851986655535,266.9627863337272,266.47072075827685,267.09676251613865,267.0527347017821,267.0058535880452,267.1100400506286,266.83612269048064,267.07081339897,267.05408141700923,266.9671132407952,266.9034728204867,266.51408238969617,267.1336927257282,267.0054275131704,267.02259986845127,266.83004246059613,266.6870568662713,267.0306772214653,266.9328872261551,266.80018793574584,267.0792745802572,267.0845884759477,267.0886303096833,266.9092967103635,267.11031062419625,267.04298192579733,267.0100245465352,266.3575361286523,266.9425274370151,266.7192182596846,266.82175625112285,267.0232026024898,266.8610876818505,267.04407733265253,266.9332186871615,266.91673651951487,267.0215423837102,227.07143303861676,266.88940440472436,267.1198710938096,48.591049254561504,266.5782411358071,185.6354215412883,268.7502788114754,186.22413786723723,45.22716365448327,187.40332717335858,264.8240441542224,233.04361080015158,216.11557646788438,233.10620130754404,267.1000508369489,73.39694554709135,1.6297601453310577,1.6297510013333147,1.62983756720271,1.6297428370767262,1.6298323839478999,1.629909775600347,1.6299532245479913,1.6299207774110078,1.6299697079814175,1.629935498368415,1.629938774971439,1.6299356791107054,1.6299923241889758,1.6299882192621455,1.629976468008352,1.629957963703676,1.6299884968218523,1.6299980816771722,1.6299864379764701,1.6299651898526704,1.6299820338242912,1.6299771925693851,1.629995564317312,1.6299946251305073,1.6299898856755421,1.629976505825852,1.629993709221992,1.6299794824410871,1.629959035240917,1.6299914499543038,1.629960834952898,1.6299757813108051,1.6299649405427499,1.6299594913988942,1.6299584997780148,1.6299874106723566,1.6299908131650227,1.6299913015554353,1.6299907056857421,1.6299768405320383,1.6299616921573672,1.6299863101362746,1.6299918313793853
