4999,4999,4999,4999,4999,4999,1000,975,4363,3579,200,4999,3965,4999,4999,4999,3832,2610,2069,4999,2106,1560,4999,4999,4999,4999,4999,4999,4999,4999,4999,4999,4999,4999,4999,4999,4999,4999,4999,4999,4999,4999,4999,4999,4999,4999,4999,4999,4999,4999,4999,4999,4999,4999,4999,4999,4999,4999,4999,4999,4999,4999,4999,4999,4999,4999,4999,4999,4999,4999,4999,4999,4999,4999,4999,4999,4999,4999,4999,4999
24,92,17,213,129,414,68,541,378,33,308,277,172,61,106,224,205,218,44,25,309,22,104,14,253,39,127,11,404,101,17,168,234,88,61,231,187,436,304,454,2326,583,2094,3558,4999,3002,3358,4999,4999,4999,1842,3316,1928,3448,4874,1047,4999,4999,4999,4999,4999,4999,4999,4999,4999,4999,4999,4999,4999,4999,4999,4999,4999,4999,4999,4999,4999,4999,4999,4999,4999,4999,4999,4999,4999,4999,4999,4999,4999,4999,4999,4999,4999,4999,4999,4999,4999,4999,4999,4999
