0.7001500400482589,0.7001462956948316,0.7001473268804057,0.700150373695141,0.7001497667574111,0.05284602555029063,0.6929022965111005,0.42626095093720606,0.6929624327184482,0.6906654360269887,0.6906999838410267,0.02489908814430381,0.6906160761823384,0.6683130785072798,0.04524432250447369,0.013710932480756185,0.6951289769780823,0.43117022518148734,0.4541584323983253,0.47879099812107545,0.717159569575863,0.6914235317620415,0.11798997937372195,0.6717007923058691,0.06505204058551527,0.0015237009861201359,0.0015941826417253356,0.0015942292949508376,0.0015943741609157297,0.0015944873606889415,0.0015946697144564204,0.0015946730711946168,0.001594688009157291,0.001594708209489332,0.0015946261563869893,0.0015946572557154516,0.0015947123199866735,0.0015946085872194798,0.0015945629314910931,0.0015946150612501354,0.0015945969134826433,0.0015946511635797215,0.0015946680598859034,0.0015946638091080786,0.0015946318499050133,0.001594610626327897,0.001594620765048373,0.0015945921348381757,0.0015945885032711126,0.001594695461793951,0.0015945564012580019,0.0015946580656346666,0.0015946007553192462,0.0015946713794891727,0.001594668844783747,0.001594632190665589,0.0015945448957289988,0.0015945900606334402,0.0015946588499210212,0.0015945792412966745,0.001594648491580773,0.0015945777402443838,0.0015946075355851572,0.0015946936949955233,0.001594625448508826,0.0015947168955736846,0.0015946140387278996,0.001594594668532639,0.001594596395910273,0.001594664779713738,0.0015946350753387923,0.0015946472184982098,0.0015945605617322888,0.001594649740820515,0.001594686068412181,0.0015947148277549038,0.001594688656387445,0.0015946183848815087,0.0015947056190399934,0.001594719280794612
0.9760509006259986,0.9760000439212664,0.9759878987516359,0.9759377861803554,0.9759592490775311,0.9761028531839671,0.9759280227936771,0.975952013843016,0.97599238215147,0.9759505362859234,0.9760026292931834,0.9759727281442709,0.9759529219457735,0.9759731180646128,0.9759830900183611,0.9760992074142113,0.9759433523848982,0.9759875607538719,0.9759513775108438,0.9760005944830725,0.9760411182565643,0.9759712469862379,0.9759825449178947,0.9760053111580562,0.9759678552802568,0.9759244609760795,0.975940650717771,0.9759719233586295,0.9759576872475471,0.9759556113509434,0.9759877993653566,0.9761167848333693,0.9759974572633724,0.9760372050193429,0.976016897018992,0.975972875730382,0.9760303589121558,0.9759758771566489,0.976000620356523,0.9759967457473948,0.975945595438238,0.6929769250785276,0.9759895710572303,0.9759287662656632,0.04875979218053317,0.9760717404329153,0.47816136827481975,0.9778350627142256,0.4839614590540209,0.044561946123818245,0.512072257808999,0.9763758852352306,0.6891910591269182,0.7011285809869312,0.6891794023548904,0.9759629998253325,0.07949999963261768,0.0015945249685628817,0.0015945154934759113,0.0015945930326952049,0.0015945105889631295,0.0015945891866685341,0.0015946563415825427,0.0015946941067684903,0.0015946660028915273,0.001594708677980995,0.001594678539680385,0.0015946813283076405,0.0015946787281449627,0.0015947281378707414,0.0015947246746984079,0.0015947145507565822,0.0015946984718462024,0.0015947250073915279,0.0015947332859259742,0.0015947230525707365,0.0015947047100749352,0.0015947194283359176,0.001594714988827137,0.001594731020006509,0.0015947301953688178,0.0015947262200493447,0.0015947144212832575,0.001594729455100672,0.0015947171699631489,0.0015946992225405918,0.0015947276012672294,0.001594700810407259,0.0015947138997474562,0.0015947043986924497,0.0015946997307033051,0.0015946989069161124,0.0015947241046729553,0.0015947270211951366,0.001594727240506165,0.0015947267888705653,0.0015947146533142691,0.0015947015909448224,0.0015947230527711296,0.0015947277054537414
