4.24,0.04,0.73,0.89,7.2,0.92,0.26,0.68,9.39,0.1,0.43,0.42,0.05,0.05,0.05,1.47,0.0,0.0,274.188
9.81,0.32,0.25,0.38,10.05,0.47,0.33,0.64,6.35,0.81,0.74,0.34,0.05,0.05,0.05,0.12,7.160583941605839,6.818181818181819,0.6446700507614213
5.13,0.27,0.4,0.19,1.61,0.15,0.41,0.84,6.12,0.43,0.76,0.19,0.05,0.05,0.05,0.31,4.170731707317072,4.928571428571428,0.23243448537789596
9.75,0.14,0.21,0.71,8.44,0.58,0.46,0.35,1.87,0.64,0.88,0.1,0.05,0.05,0.05,1.97,1.8512658227848098,173.17494600431968,0.0
8.53,0.73,0.83,0.02,9.55,0.44,0.17,0.15,9.08,0.52,0.19,0.87,0.05,0.05,0.05,1.13,0.748902546093064,0.3816946442845724,139.06306306306305
